timestamp,node_id,temperature_c,humidity_pct,heat_index_c,pressure_hpa,altitude_m,accel_x,accel_y,accel_z,accel_total,seismic_dev,mq135_raw,co2_eq_ppm,soil_raw,soil_moisture_pct,tds_raw,tds_ppm,rain_raw,rain_wetness_pct,distance_cm,water_rate_cm_min,pir_motion,hazard_code,hazard_label,severity,risk_score,confidence_pct
2026-09-01 05:53:35,IN-DELHI-01,24.6,70.5,27.5,1004.3,185.7,0.92,-0.15,10.7,10.74,0.93,135,2020,3965,4,3,4.5,4063,1,186.4,0.0,1,4,HAZARDOUS_AIR_POLLUTION,Severe,88.2,97.6
2026-09-01 05:53:40,IN-DELHI-01,26.9,53.7,28.8,1000.3,218.8,0.94,-0.17,10.76,10.8,0.99,2,407,4029,2,4,6.0,4076,0,177.0,-0.03,0,0,NORMAL,None,6.6,98.4
2026-09-01 05:53:45,IN-DELHI-01,24.6,65.6,26.9,1002.6,199.8,1.07,-0.23,10.75,10.8,0.99,14,456,2077,72,544,1060.8,3587,17,101.6,-0.5,0,5,WATER_CONTAMINATION,Severe,86.2,90.7
2026-09-01 05:53:50,IN-DELHI-01,27.8,55.5,30.2,998.3,236.0,1.1,-0.19,10.91,10.97,1.16,1,403,4079,0,4,6.0,4076,0,191.3,0.01,0,0,NORMAL,None,14.7,92.5
2026-09-01 05:53:55,IN-DELHI-01,26.7,54.8,28.6,998.9,230.9,1.14,-0.09,10.82,10.88,1.07,7,424,4061,1,10,15.0,4060,1,192.3,-0.12,0,0,NORMAL,None,16.3,94.9
2026-09-01 05:54:00,IN-DELHI-01,24.9,91.3,30.0,986.5,335.7,1.06,-0.29,10.57,10.62,0.81,18,463,1418,95,262,471.6,1186,100,45.5,-2.46,1,1,FLASH_FLOOD,Severe,90.9,91.1
2026-09-01 05:54:05,IN-DELHI-01,27.0,50.3,28.6,1003.6,191.4,1.04,-0.2,10.98,11.03,1.22,8,428,4000,3,7,10.5,4062,1,181.3,0.12,0,0,NORMAL,None,6.4,93.7
2026-09-01 05:54:10,IN-DELHI-01,41.6,18.7,42.2,996.6,250.6,1.12,-0.21,10.64,10.7,0.89,185,1972,4095,0,8,12.0,4095,0,180.9,0.0,0,3,WILDFIRE,Severe,90.6,88.6
2026-09-01 05:54:15,IN-DELHI-01,24.4,53.4,25.4,998.2,236.8,1.13,-0.19,10.77,10.83,1.02,1,403,4004,3,7,10.5,4050,1,171.7,0.27,0,0,NORMAL,None,15.7,92.1
2026-09-01 05:54:20,IN-DELHI-01,21.6,92.5,25.0,993.1,279.8,1.2,-0.11,10.96,11.03,1.22,16,456,1370,97,273,491.4,1160,100,71.2,-18.01,1,1,FLASH_FLOOD,Severe,85.8,93.8
2026-09-01 05:54:25,IN-DELHI-01,24.1,99.0,29.5,991.3,294.7,1.15,-0.27,10.86,10.92,1.11,24,484,1337,98,313,563.4,1266,97,54.7,-12.37,1,1,FLASH_FLOOD,Severe,89.1,96.1
2026-09-01 05:54:30,IN-DELHI-01,24.1,93.8,29.0,990.5,301.8,1.01,-0.09,10.95,11.0,1.19,11,438,1285,100,290,522.0,1220,99,64.9,-10.87,1,1,FLASH_FLOOD,Severe,87.0,92.5
2026-09-01 05:54:35,IN-DELHI-01,27.5,60.3,30.5,1007.6,157.8,1.07,-0.29,10.7,10.75,0.94,200,2800,3977,4,13,19.5,4060,1,182.2,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Extreme,96.0,91.6
2026-09-01 05:54:40,IN-DELHI-01,43.8,20.9,45.7,993.1,279.6,1.09,-0.26,10.84,10.9,1.09,127,1479,4094,0,0,0.0,4095,0,183.3,0.0,0,3,WILDFIRE,Extreme,98.0,91.4
2026-09-01 05:54:45,IN-DELHI-01,22.3,93.6,26.2,987.0,330.9,1.14,-0.08,10.35,10.42,0.61,11,438,1377,97,385,693.0,1351,94,40.9,-13.43,0,1,FLASH_FLOOD,Severe,91.8,90.9
2026-09-01 05:54:50,IN-DELHI-01,22.1,89.1,25.6,993.0,280.8,5.44,2.57,10.46,12.07,2.26,19,466,1293,100,178,284.8,1515,89,115.1,-4.18,0,2,LANDSLIDE_PRECURSOR,Extreme,88.2,91.4
2026-09-01 05:54:55,IN-DELHI-01,23.6,74.6,26.3,1001.1,212.6,0.86,-0.2,10.88,10.91,1.1,14,456,1798,82,582,1134.9,3669,14,73.0,-1.78,0,5,WATER_CONTAMINATION,Severe,87.7,85.7
2026-09-01 05:55:00,IN-DELHI-01,24.9,95.7,30.4,987.3,328.9,1.19,-0.11,10.74,10.8,0.99,7,424,1384,96,332,597.6,1318,95,41.3,-10.52,0,1,FLASH_FLOOD,Severe,91.7,95.2
2026-09-01 05:55:05,IN-DELHI-01,28.7,57.6,31.8,1001.5,209.1,1.1,-0.31,10.88,10.94,1.13,2,407,4041,1,6,9.0,4050,1,179.6,-0.01,0,0,NORMAL,None,15.8,92.9
2026-09-01 05:55:10,IN-DELHI-01,28.4,48.5,30.2,1002.8,198.0,0.98,-0.21,10.69,10.74,0.93,0,400,4062,1,7,10.5,4080,0,174.4,0.11,0,0,NORMAL,None,17.4,94.7
2026-09-01 05:55:15,IN-DELHI-01,22.0,88.8,25.4,987.9,323.6,1.0,-0.21,10.95,10.99,1.18,18,463,1267,100,226,406.8,1096,100,59.9,-4.29,1,1,FLASH_FLOOD,Severe,88.0,93.6
2026-09-01 05:55:20,IN-DELHI-01,25.2,81.5,29.4,1000.1,221.0,1.17,-0.14,10.62,10.68,0.87,18,472,1705,85,718,1400.1,3149,32,63.5,-1.17,1,5,WATER_CONTAMINATION,Severe,93.0,92.7
2026-09-01 05:55:25,IN-DELHI-01,27.4,47.5,28.7,1000.5,217.6,1.05,-0.17,10.75,10.8,0.99,3,410,4095,0,6,9.0,4078,0,187.8,-0.02,0,0,NORMAL,None,3.0,98.8
2026-09-01 05:55:30,IN-DELHI-01,19.1,86.2,21.0,993.1,279.5,6.4,1.63,10.93,12.77,2.96,18,463,1197,100,259,414.4,1488,90,161.6,-0.92,1,2,LANDSLIDE_PRECURSOR,Extreme,95.0,91.1
2026-09-01 05:55:35,IN-DELHI-01,22.3,91.3,26.0,986.1,339.1,0.97,-0.19,10.63,10.68,0.87,16,456,1313,99,370,666.0,1196,100,55.7,-14.02,0,1,FLASH_FLOOD,Severe,88.9,89.7
2026-09-01 05:55:40,IN-DELHI-01,29.4,53.1,32.2,1002.6,199.8,0.99,-0.26,10.56,10.61,0.8,5,417,4026,2,7,10.5,4061,1,162.3,0.1,0,0,NORMAL,None,7.2,93.0
2026-09-01 05:55:45,IN-DELHI-01,41.3,18.4,41.7,997.0,246.6,0.95,-0.07,10.61,10.65,0.84,65,952,4094,0,1,1.5,4095,0,193.5,0.0,0,3,WILDFIRE,Severe,89.4,94.5
2026-09-01 05:55:50,IN-DELHI-01,22.5,64.5,23.9,1007.1,161.8,1.03,-0.3,10.78,10.83,1.02,205,2860,4000,3,10,15.0,4021,2,180.2,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Extreme,96.6,92.2
2026-09-01 05:55:55,IN-DELHI-01,22.5,62.6,23.8,1000.2,220.3,1.07,-0.12,10.68,10.74,0.93,5,420,1926,77,590,1150.5,3046,36,66.0,-1.99,0,5,WATER_CONTAMINATION,Severe,88.0,86.2
2026-09-01 05:56:00,IN-DELHI-01,25.3,87.2,30.3,995.3,261.4,-3.47,-2.9,9.76,10.76,0.95,13,445,1268,100,294,470.4,1758,80,152.4,-6.5,0,2,LANDSLIDE_PRECURSOR,Extreme,98.9,96.4
2026-09-01 05:56:05,IN-DELHI-01,27.7,50.6,29.6,999.8,223.4,1.07,-0.25,10.78,10.83,1.02,11,438,4076,0,18,27.0,4054,1,181.6,0.08,0,0,NORMAL,None,4.2,93.0
2026-09-01 05:56:10,IN-DELHI-01,26.1,70.0,29.5,1003.5,191.8,1.05,-0.26,10.55,10.6,0.79,18,472,1938,77,668,1302.6,3168,32,80.5,-2.5,0,5,WATER_CONTAMINATION,Severe,91.1,93.3
2026-09-01 05:56:15,IN-DELHI-01,23.3,86.8,27.2,992.4,286.0,5.46,3.27,11.32,12.98,3.17,12,442,1276,100,236,377.6,1801,79,134.6,-2.87,1,2,LANDSLIDE_PRECURSOR,Extreme,85.7,96.4
2026-09-01 05:56:20,IN-DELHI-01,23.7,89.8,27.9,993.5,276.4,1.11,-0.17,10.53,10.59,0.78,10,435,1312,99,237,426.6,1249,98,54.3,-8.63,0,1,FLASH_FLOOD,Severe,89.1,91.2
2026-09-01 05:56:25,IN-DELHI-01,23.4,90.0,27.6,992.0,289.0,5.17,2.08,12.21,13.42,3.61,10,435,1315,99,277,443.2,1605,86,151.5,-7.57,0,2,LANDSLIDE_PRECURSOR,Extreme,93.0,89.9
2026-09-01 05:56:30,IN-DELHI-01,23.8,95.8,28.8,987.8,324.6,1.12,-0.36,11.04,11.1,1.29,20,470,1319,99,376,676.8,1286,97,50.7,-18.03,0,1,FLASH_FLOOD,Severe,89.9,97.5
2026-09-01 05:56:35,IN-DELHI-01,30.4,46.2,32.6,1000.4,218.4,1.15,-0.27,10.69,10.75,0.94,0,400,4049,1,12,18.0,4075,0,165.5,-0.13,0,0,NORMAL,None,17.1,97.8
2026-09-01 05:56:40,IN-DELHI-01,27.2,49.3,28.7,1002.2,203.4,0.96,-0.19,10.78,10.82,1.01,4,414,4026,2,5,7.5,4093,0,189.4,0.13,0,0,NORMAL,None,9.5,98.6
2026-09-01 05:56:45,IN-DELHI-01,26.8,63.5,29.8,999.9,222.4,1.11,-0.17,10.76,10.82,1.01,16,464,1987,75,452,881.4,3734,12,66.0,-1.69,0,5,WATER_CONTAMINATION,Severe,82.6,88.1
2026-09-01 05:56:50,IN-DELHI-01,28.7,47.3,30.5,1000.7,216.1,1.14,-0.19,10.69,10.76,0.95,1,403,4050,1,7,10.5,4095,0,178.3,0.08,0,0,NORMAL,None,6.2,94.7
2026-09-01 05:56:55,IN-DELHI-01,23.2,98.4,28.1,989.1,313.8,1.08,-0.03,10.68,10.74,0.93,8,428,1388,96,364,655.2,1441,91,32.9,-15.05,1,1,FLASH_FLOOD,Severe,93.4,88.5
2026-09-01 05:57:00,IN-DELHI-01,27.2,52.4,29.0,1000.9,214.4,1.09,-0.07,10.78,10.83,1.02,1,403,4095,0,14,21.0,4063,1,181.4,-0.15,0,0,NORMAL,None,5.8,93.4
2026-09-01 05:57:05,IN-DELHI-01,22.1,66.3,23.6,1008.9,146.7,1.13,-0.14,10.62,10.68,0.87,241,3292,4039,2,14,21.0,4087,0,179.6,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Extreme,99.0,96.5
2026-09-01 05:57:10,IN-DELHI-01,26.6,50.1,28.0,1001.1,212.8,0.95,-0.16,10.52,10.57,0.76,0,400,3991,3,7,10.5,4042,1,192.2,-0.0,0,0,NORMAL,None,6.6,92.6
2026-09-01 05:57:15,IN-DELHI-01,29.5,58.7,33.1,999.9,222.7,0.94,-0.21,10.72,10.76,0.95,3,410,4023,2,23,34.5,4056,1,171.1,-0.02,0,0,NORMAL,None,7.4,95.8
2026-09-01 05:57:20,IN-DELHI-01,40.5,18.2,40.7,995.7,258.2,1.16,-0.19,10.8,10.86,1.05,83,1105,4068,0,4,6.0,4095,0,187.2,0.0,0,3,WILDFIRE,Severe,86.9,94.9
2026-09-01 05:57:25,IN-DELHI-01,22.1,95.3,26.1,985.4,345.2,0.89,0.07,10.88,10.91,1.1,18,463,1365,97,328,590.4,1379,93,55.6,-17.69,0,1,FLASH_FLOOD,Severe,88.9,93.3
2026-09-01 05:57:30,IN-DELHI-01,21.8,91.0,25.2,990.8,299.0,-3.21,-2.16,10.44,11.13,1.32,10,435,1285,100,256,409.6,1470,90,180.0,-6.57,0,2,LANDSLIDE_PRECURSOR,Extreme,97.5,89.9
2026-09-01 05:57:35,IN-DELHI-01,29.5,62.1,33.5,1007.2,160.7,1.12,-0.13,10.79,10.85,1.04,191,2692,3952,5,34,51.0,4076,0,174.8,0.0,1,4,HAZARDOUS_AIR_POLLUTION,Extreme,94.9,91.1
2026-09-01 05:57:40,IN-DELHI-01,21.4,92.6,24.8,988.1,321.9,0.78,-0.34,10.99,11.03,1.22,12,442,1306,99,361,649.8,1200,100,50.4,-8.36,1,1,FLASH_FLOOD,Severe,89.9,94.4
2026-09-01 05:57:45,IN-DELHI-01,30.4,63.9,35.1,1004.5,183.9,0.94,-0.27,10.84,10.89,1.08,143,2116,3968,4,11,16.5,4080,0,188.3,0.0,1,4,HAZARDOUS_AIR_POLLUTION,Severe,89.2,97.4
2026-09-01 05:57:50,IN-DELHI-01,23.5,83.5,27.1,991.1,297.0,4.05,1.25,9.9,10.77,0.96,8,428,1236,100,196,313.6,1584,86,107.1,-7.36,0,2,LANDSLIDE_PRECURSOR,Extreme,97.7,92.4
2026-09-01 05:57:55,IN-DELHI-01,27.9,58.2,30.7,1001.4,210.1,0.99,-0.16,10.85,10.89,1.08,3,410,4076,0,9,13.5,4085,0,189.6,0.14,1,0,NORMAL,None,5.2,95.7
2026-09-01 05:58:00,IN-DELHI-01,28.7,47.9,30.5,998.2,236.5,0.96,-0.2,10.67,10.72,0.91,0,400,4036,2,5,7.5,4034,2,180.4,-0.25,0,0,NORMAL,None,12.0,98.6
2026-09-01 05:58:05,IN-DELHI-01,21.8,86.7,24.8,992.9,281.4,-4.6,-2.77,11.14,12.37,2.56,6,421,1348,98,215,344.0,1603,86,154.3,-6.39,0,2,LANDSLIDE_PRECURSOR,Extreme,92.9,94.5
2026-09-01 05:58:10,IN-DELHI-01,40.6,16.3,40.6,997.1,245.9,1.1,-0.05,10.87,10.93,1.12,149,1666,4087,0,9,13.5,4095,0,193.9,0.0,0,3,WILDFIRE,Severe,87.1,87.3
2026-09-01 05:58:15,IN-DELHI-01,25.0,92.0,30.2,984.2,354.8,1.01,-0.22,10.67,10.72,0.91,19,466,1280,100,284,511.2,1234,98,51.4,-8.91,0,1,FLASH_FLOOD,Severe,89.7,89.9
2026-09-01 05:58:20,IN-DELHI-01,26.5,71.8,30.4,1009.2,144.4,1.1,-0.25,10.71,10.77,0.96,185,2620,3927,6,2,3.0,4054,1,174.6,0.0,1,4,HAZARDOUS_AIR_POLLUTION,Extreme,94.2,94.4
2026-09-01 05:58:25,IN-DELHI-01,26.6,49.2,27.9,1002.5,200.8,1.12,-0.16,10.63,10.69,0.88,0,400,4052,1,13,19.5,4069,0,182.6,0.04,0,0,NORMAL,None,6.7,92.3
2026-09-01 05:58:30,IN-DELHI-01,39.7,18.3,39.7,999.5,225.7,1.19,-0.13,10.77,10.84,1.03,88,1148,4070,0,0,0.0,4095,0,184.5,0.0,0,3,WILDFIRE,Severe,83.9,96.9
2026-09-01 05:58:35,IN-DELHI-01,26.3,53.1,28.0,1000.1,220.6,0.98,-0.17,10.6,10.64,0.83,1,403,4076,0,10,15.0,4064,1,182.6,0.0,0,0,NORMAL,None,8.9,92.1
2026-09-01 05:58:40,IN-DELHI-01,27.7,47.0,29.1,1000.1,220.6,1.13,-0.14,10.73,10.79,0.98,1,403,4047,1,0,0.0,4051,1,179.0,0.02,0,0,NORMAL,None,13.7,95.4
2026-09-01 05:58:45,IN-DELHI-01,31.9,50.5,35.4,1002.2,203.1,1.19,-0.13,10.69,10.75,0.94,2,407,4090,0,13,19.5,4070,0,185.7,0.09,0,0,NORMAL,None,10.1,96.3
2026-09-01 05:58:50,IN-DELHI-01,25.6,72.6,29.1,1001.8,206.9,1.15,-0.26,10.91,10.97,1.16,21,484,2164,69,708,1380.6,2752,46,117.4,-1.17,0,5,WATER_CONTAMINATION,Severe,92.6,90.6
2026-09-01 05:58:55,IN-DELHI-01,26.2,60.7,28.6,1000.9,214.3,1.05,-0.1,10.77,10.82,1.01,26,504,2384,61,554,1080.3,3287,27,72.3,-1.0,0,5,WATER_CONTAMINATION,Severe,86.6,85.1
2026-09-01 05:59:00,IN-DELHI-01,27.1,49.6,28.5,1003.2,194.6,0.9,-0.23,10.61,10.65,0.84,0,400,4000,3,9,13.5,4063,1,192.7,0.07,0,0,NORMAL,None,14.6,93.6
2026-09-01 05:59:05,IN-DELHI-01,22.6,93.6,26.7,988.6,317.9,1.3,-0.01,10.4,10.49,0.68,16,456,1407,96,296,532.8,1355,94,39.0,-10.12,1,1,FLASH_FLOOD,Severe,92.2,91.6
2026-09-01 05:59:10,IN-DELHI-01,22.8,89.0,26.5,992.5,285.2,1.23,-0.09,10.58,10.65,0.84,18,463,1309,99,278,500.4,1388,93,25.3,-11.32,0,1,FLASH_FLOOD,Extreme,94.9,89.5
2026-09-01 05:59:15,IN-DELHI-01,28.5,50.4,30.6,1001.1,212.3,0.95,-0.3,10.88,10.93,1.12,2,407,4040,1,11,16.5,4071,0,173.2,0.07,0,0,NORMAL,None,10.1,92.2
2026-09-01 05:59:20,IN-DELHI-01,24.4,95.5,29.6,991.0,298.0,1.06,-0.12,10.55,10.61,0.8,16,456,1362,97,361,649.8,1283,97,48.9,-13.16,0,1,FLASH_FLOOD,Severe,90.2,95.4
2026-09-01 05:59:25,IN-DELHI-01,22.2,87.8,25.6,988.7,316.7,1.4,-0.01,10.78,10.87,1.06,15,452,1274,100,337,606.6,1199,100,35.7,-9.73,1,1,FLASH_FLOOD,Severe,92.9,94.8
2026-09-01 05:59:30,IN-DELHI-01,27.1,62.8,30.2,1006.1,169.9,0.98,-0.17,10.73,10.78,0.97,169,2428,3922,6,25,37.5,4089,0,180.4,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,92.3,90.2
2026-09-01 05:59:35,IN-DELHI-01,41.5,12.7,41.5,996.3,252.7,1.01,-0.14,10.77,10.81,1.0,144,1624,4085,0,6,9.0,4095,0,190.6,0.0,0,3,WILDFIRE,Severe,90.2,87.1
2026-09-01 05:59:40,IN-DELHI-01,22.5,50.3,22.6,1000.0,221.4,1.27,-0.16,10.76,10.84,1.03,2,407,4070,0,14,21.0,4056,1,180.1,-0.05,0,0,NORMAL,None,16.3,96.8
2026-09-01 05:59:45,IN-DELHI-01,21.2,64.9,22.3,1004.3,185.8,1.14,-0.1,10.76,10.83,1.02,198,2776,3960,4,26,39.0,4056,1,182.1,0.0,1,4,HAZARDOUS_AIR_POLLUTION,Extreme,95.8,91.0
2026-09-01 05:59:50,IN-DELHI-01,29.6,52.9,32.4,999.5,226.2,0.9,-0.17,10.86,10.9,1.09,0,400,4023,2,0,0.0,4046,1,183.6,-0.02,0,0,NORMAL,None,4.8,96.1
2026-09-01 05:59:55,IN-DELHI-01,22.1,86.0,25.3,990.9,298.5,-2.06,-1.63,10.64,10.96,1.15,16,456,1263,100,205,328.0,1562,87,137.9,-5.6,0,2,LANDSLIDE_PRECURSOR,Extreme,85.5,92.8
2026-09-01 06:00:00,IN-DELHI-01,22.2,92.7,26.0,989.4,311.4,-2.43,-1.46,10.51,10.89,1.08,6,421,1243,100,193,308.8,1686,83,130.6,-1.43,0,2,LANDSLIDE_PRECURSOR,Extreme,92.4,95.8
2026-09-01 06:00:05,IN-DELHI-01,25.3,61.3,27.4,999.4,227.1,1.01,-0.23,10.68,10.73,0.92,28,512,1771,83,879,1714.0,3554,18,55.9,-2.18,1,5,WATER_CONTAMINATION,Severe,96.0,93.0
2026-09-01 06:00:10,IN-DELHI-01,26.9,59.3,29.5,1001.9,205.8,1.07,-0.13,10.93,10.98,1.17,2,407,4083,0,9,13.5,4080,0,182.2,-0.03,0,0,NORMAL,None,8.7,92.4
2026-09-01 06:00:15,IN-DELHI-01,37.2,18.0,37.2,996.7,249.8,1.09,-0.08,10.84,10.89,1.08,129,1496,4095,0,13,19.5,4095,0,181.0,0.0,0,3,WILDFIRE,Severe,75.2,92.3
2026-09-01 06:00:20,IN-DELHI-01,23.0,90.5,27.1,993.2,279.4,5.49,1.1,11.16,12.48,2.67,9,431,1203,100,190,304.0,1518,89,119.1,-2.06,0,2,LANDSLIDE_PRECURSOR,Extreme,96.0,91.6
2026-09-01 06:00:25,IN-DELHI-01,25.6,94.3,31.4,987.4,328.3,1.0,-0.13,11.02,11.06,1.25,24,484,1374,97,294,529.2,1203,99,44.9,-10.67,0,1,FLASH_FLOOD,Severe,91.0,89.3
2026-09-01 06:00:30,IN-DELHI-01,28.8,68.2,33.3,1005.1,178.3,1.02,-0.16,10.79,10.83,1.02,16,464,1722,84,530,1033.5,2773,45,88.4,-0.28,0,5,WATER_CONTAMINATION,Severe,85.7,90.3
2026-09-01 06:00:35,IN-DELHI-01,39.6,15.9,39.6,998.1,238.1,1.07,-0.21,10.66,10.72,0.91,146,1641,4087,0,12,18.0,4095,0,190.9,0.0,1,3,WILDFIRE,Severe,83.4,95.3
2026-09-01 06:00:40,IN-DELHI-01,40.5,24.0,42.1,997.6,241.5,0.98,-0.27,10.68,10.73,0.92,74,1029,4085,0,2,3.0,4095,0,188.6,0.0,1,3,WILDFIRE,Severe,86.6,93.0
2026-09-01 06:00:45,IN-DELHI-01,26.4,47.5,27.5,1001.3,210.4,1.13,-0.19,10.81,10.87,1.06,3,410,4033,2,0,0.0,4063,1,178.5,0.12,0,0,NORMAL,None,15.0,93.9
2026-09-01 06:00:50,IN-DELHI-01,27.5,69.1,31.5,1003.4,193.0,0.94,-0.15,10.81,10.85,1.04,18,472,1993,75,853,1663.3,3226,30,44.0,-3.02,0,5,WATER_CONTAMINATION,Severe,96.0,85.8
2026-09-01 06:00:55,IN-DELHI-01,29.0,47.0,30.8,1000.3,218.9,1.11,-0.21,10.72,10.78,0.97,2,407,4066,1,8,12.0,4082,0,191.4,-0.24,0,0,NORMAL,None,3.8,92.2
2026-09-01 06:01:00,IN-DELHI-01,26.1,77.2,30.3,1001.3,210.4,0.96,-0.18,10.79,10.83,1.02,12,448,2053,73,460,897.0,3229,29,70.9,-0.49,1,5,WATER_CONTAMINATION,Severe,82.9,92.2
2026-09-01 06:01:05,IN-DELHI-01,26.6,71.1,30.4,1007.6,157.7,1.01,-0.18,10.77,10.82,1.01,162,2344,4050,1,7,10.5,4066,1,174.2,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,91.4,91.9
2026-09-01 06:01:10,IN-DELHI-01,41.2,18.8,41.7,997.1,246.2,1.11,-0.15,10.74,10.8,0.99,123,1445,4085,0,0,0.0,4095,0,187.0,0.0,1,3,WILDFIRE,Severe,89.2,89.4
2026-09-01 06:01:15,IN-DELHI-01,44.0,23.5,46.6,999.0,230.4,1.17,-0.11,10.63,10.69,0.88,124,1454,4095,0,1,1.5,4095,0,188.7,0.0,0,3,WILDFIRE,Extreme,98.0,92.8
2026-09-01 06:01:20,IN-DELHI-01,25.0,52.5,26.2,1002.4,201.7,1.01,-0.16,10.68,10.73,0.92,2,407,3994,3,19,28.5,4054,1,194.9,0.09,0,0,NORMAL,None,16.6,97.7
2026-09-01 06:01:25,IN-DELHI-01,41.7,24.2,43.8,996.3,252.6,0.91,-0.17,10.7,10.74,0.93,115,1377,4081,0,2,3.0,4095,0,187.7,0.0,0,3,WILDFIRE,Severe,91.0,90.9
2026-09-01 06:01:30,IN-DELHI-01,23.2,95.3,27.8,986.8,333.4,0.95,-0.16,10.93,10.97,1.16,13,445,1271,100,216,388.8,1151,100,49.2,-9.95,0,1,FLASH_FLOOD,Severe,90.2,95.3
2026-09-01 06:01:35,IN-DELHI-01,25.7,70.9,29.1,1002.2,203.2,1.02,-0.19,10.75,10.8,0.99,21,484,1922,77,555,1082.2,3418,23,44.9,-3.15,0,5,WATER_CONTAMINATION,Severe,86.6,88.9
2026-09-01 06:01:40,IN-DELHI-01,25.4,48.4,26.2,998.6,233.9,1.06,-0.35,10.64,10.69,0.88,1,403,4051,1,3,4.5,4065,1,181.6,-0.13,0,0,NORMAL,None,13.9,95.2
2026-09-01 06:01:45,IN-DELHI-01,27.6,54.1,29.8,1001.1,212.6,0.97,-0.18,10.61,10.66,0.85,0,400,4095,0,8,12.0,4080,0,183.6,0.11,0,0,NORMAL,None,6.7,93.1
2026-09-01 06:01:50,IN-DELHI-01,29.5,52.4,32.2,1000.1,220.6,1.12,-0.23,10.8,10.86,1.05,2,407,3996,3,8,12.0,4059,1,193.4,-0.06,0,0,NORMAL,None,15.4,94.7
2026-09-01 06:01:55,IN-DELHI-01,25.6,52.8,27.0,1002.9,197.5,0.98,-0.21,10.75,10.8,0.99,13,445,4094,0,21,31.5,4095,0,187.4,0.0,0,0,NORMAL,None,12.0,95.5
2026-09-01 06:02:00,IN-DELHI-01,19.1,88.6,21.3,993.6,275.2,5.62,2.28,10.61,12.22,2.41,14,449,1180,100,189,302.4,1524,88,175.2,-1.57,0,2,LANDSLIDE_PRECURSOR,Extreme,98.0,86.9
2026-09-01 06:02:05,IN-DELHI-01,24.4,65.9,26.7,1007.3,160.3,0.88,-0.2,10.71,10.75,0.94,149,2188,3959,4,16,24.0,4070,0,179.7,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,89.9,93.7
2026-09-01 06:02:10,IN-DELHI-01,21.8,90.1,25.1,991.2,295.5,-4.46,-2.93,12.2,13.32,3.51,13,445,1236,100,228,364.8,1556,87,119.1,-2.88,0,2,LANDSLIDE_PRECURSOR,Extreme,86.5,95.6
2026-09-01 06:02:15,IN-DELHI-01,26.8,47.2,28.0,1003.9,188.9,1.1,-0.07,10.44,10.5,0.69,1,403,4078,0,9,13.5,4077,0,197.0,0.03,1,0,NORMAL,None,11.3,94.7
2026-09-01 06:02:20,IN-DELHI-01,22.2,91.6,26.0,990.6,300.9,7.77,2.38,10.01,12.89,3.08,16,456,1273,100,247,395.2,1685,83,127.1,-6.64,0,2,LANDSLIDE_PRECURSOR,Extreme,91.7,88.0
2026-09-01 06:02:25,IN-DELHI-01,24.4,93.2,29.5,988.8,316.1,1.12,-0.16,10.74,10.8,0.99,13,445,1438,95,240,432.0,1266,97,27.6,-12.11,0,1,FLASH_FLOOD,Extreme,94.5,93.8
2026-09-01 06:02:30,IN-DELHI-01,23.1,90.1,27.1,986.9,332.4,1.18,-0.17,10.92,10.99,1.18,20,470,1425,95,361,649.8,1123,100,41.2,-12.2,1,1,FLASH_FLOOD,Severe,91.8,88.4
2026-09-01 06:02:35,IN-DELHI-01,19.5,89.3,21.8,992.1,288.6,4.75,1.42,10.48,11.59,1.78,5,417,1289,100,145,232.0,1633,85,126.4,-4.07,0,2,LANDSLIDE_PRECURSOR,Extreme,87.0,92.4
2026-09-01 06:02:40,IN-DELHI-01,26.5,65.4,29.6,1005.3,176.9,1.08,-0.12,10.72,10.77,0.96,197,2764,3976,4,9,13.5,4090,0,172.0,0.0,1,4,HAZARDOUS_AIR_POLLUTION,Extreme,95.6,94.0
2026-09-01 06:02:45,IN-DELHI-01,26.0,60.3,28.4,1005.8,172.4,1.27,-0.21,10.78,10.85,1.04,112,1744,4029,2,14,21.0,4063,1,182.1,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,85.4,91.0
2026-09-01 06:02:50,IN-DELHI-01,26.8,51.6,28.4,1002.2,202.8,1.1,-0.13,10.79,10.85,1.04,1,403,4095,0,6,9.0,4084,0,176.3,-0.04,0,0,NORMAL,None,8.5,92.3
2026-09-01 06:02:55,IN-DELHI-01,41.3,13.6,41.3,998.7,232.4,1.19,-0.22,10.95,11.01,1.2,158,1743,4091,0,8,12.0,4095,0,190.7,0.0,0,3,WILDFIRE,Severe,89.4,91.8
2026-09-01 06:03:00,IN-DELHI-01,21.0,89.5,23.9,985.3,346.0,1.02,-0.2,10.94,10.99,1.18,21,473,1355,98,287,516.6,1215,99,61.7,-19.65,1,1,FLASH_FLOOD,Severe,87.7,93.8
2026-09-01 06:03:05,IN-DELHI-01,26.6,50.9,28.1,1001.6,208.6,1.04,-0.1,10.98,11.02,1.21,3,410,4087,0,10,15.0,4094,0,178.2,-0.05,0,0,NORMAL,None,11.9,95.9
